relative_path,label,source_folder,db_name,image_filename,record_id,roi_id,manual_label,ai_label,ai_model_name,manual_added,image_width_px,image_height_px,roi_start_x,roi_start_y,roi_end_x,roi_end_y
class0/manual_verify__1339_No.4_12116_IL20_50ms_3.tif__roi0014__rec000014.png,0,manual_verify,Test_data_manual_verify.db,1339_No.4_12116_IL20_50ms_3.tif,14,14,0,0,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,391,345,439,393
class0/manual_verify__1339_No.4_12116_IL20_50ms_3.tif__roi0021__rec000021.png,0,manual_verify,Test_data_manual_verify.db,1339_No.4_12116_IL20_50ms_3.tif,21,21,0,0,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,2672,1145,2720,1193
class0/manual_verify__1339_No.4_12116_IL20_50ms_3.tif__roi0003__rec000003.png,0,manual_verify,Test_data_manual_verify.db,1339_No.4_12116_IL20_50ms_3.tif,3,3,0,0,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,965,74,1013,122
class0/manual_verify__1339_No.4_12116_IL20_50ms_3.tif__roi0019__rec000019.png,0,manual_verify,Test_data_manual_verify.db,1339_No.4_12116_IL20_50ms_3.tif,19,19,0,0,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1841,509,1889,557
class0/manual_verify__1339_No.4_12116_IL20_50ms_3.tif__roi0032__rec000032.png,0,manual_verify,Test_data_manual_verify.db,1339_No.4_12116_IL20_50ms_3.tif,32,32,0,0,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,763,1329,811,1377
class1/manual_verify__1339_No.4_12116_IL20_50ms_3.tif__roi0090__rec000090.png,1,manual_verify,Test_data_manual_verify.db,1339_No.4_12116_IL20_50ms_3.tif,90,90,1,1,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,355,223,403,271
class1/manual_verify__1339_No.4_12116_IL20_50ms_3.tif__roi0118__rec000118.png,1,manual_verify,Test_data_manual_verify.db,1339_No.4_12116_IL20_50ms_3.tif,118,118,1,1,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1452,453,1500,501
class1/manual_verify__1339_No.4_12116_IL20_50ms_3.tif__roi0094__rec000094.png,1,manual_verify,Test_data_manual_verify.db,1339_No.4_12116_IL20_50ms_3.tif,94,94,1,1,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,2623,1332,2671,1380
class1/manual_verify__1339_No.4_12116_IL20_50ms_3.tif__roi0079__rec000079.png,1,manual_verify,Test_data_manual_verify.db,1339_No.4_12116_IL20_50ms_3.tif,79,79,1,1,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,2818,0,2866,48
class1/manual_verify__1339_No.4_12116_IL20_50ms_3.tif__roi0096__rec000096.png,1,manual_verify,Test_data_manual_verify.db,1339_No.4_12116_IL20_50ms_3.tif,96,96,1,1,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,2791,1275,2839,1323
class1/manual_verify__1339_No.4_12116_IL20_50ms_3.tif__roi0110__rec000110.png,1,manual_verify,Test_data_manual_verify.db,1339_No.4_12116_IL20_50ms_3.tif,110,110,1,1,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,501,174,549,222
class1/manual_verify__1339_No.4_12116_IL20_50ms_3.tif__roi0097__rec000097.png,1,manual_verify,Test_data_manual_verify.db,1339_No.4_12116_IL20_50ms_3.tif,97,97,1,1,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1474,410,1522,458
class1/manual_verify__1339_No.4_12116_IL20_50ms_3.tif__roi0069__rec000069.png,1,manual_verify,Test_data_manual_verify.db,1339_No.4_12116_IL20_50ms_3.tif,69,69,1,1,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,2632,1484,2680,1532
class1/manual_verify__1339_No.4_12116_IL20_50ms_4.tif__roi0006__rec000126.png,1,manual_verify,Test_data_manual_verify.db,1339_No.4_12116_IL20_50ms_4.tif,126,6,1,1,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,912,1191,960,1239
class1/manual_verify__1339_No.4_12116_IL20_50ms_3.tif__roi0100__rec000100.png,1,manual_verify,Test_data_manual_verify.db,1339_No.4_12116_IL20_50ms_3.tif,100,100,1,1,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,410,1058,458,1106
class1/manual_verify__1339_No.4_12116_IL20_50ms_3.tif__roi0073__rec000073.png,1,manual_verify,Test_data_manual_verify.db,1339_No.4_12116_IL20_50ms_3.tif,73,73,1,1,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1995,282,2043,330
class1/manual_verify__1339_No.4_12116_IL20_50ms_3.tif__roi0082__rec000082.png,1,manual_verify,Test_data_manual_verify.db,1339_No.4_12116_IL20_50ms_3.tif,82,82,1,1,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1758,1179,1806,1227
class1/manual_verify__1339_No.4_12116_IL20_50ms_4.tif__roi0022__rec000142.png,1,manual_verify,Test_data_manual_verify.db,1339_No.4_12116_IL20_50ms_4.tif,142,22,1,1,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1398,778,1446,826
class1/manual_verify__1339_No.4_12116_IL20_50ms_3.tif__roi0020__rec000020.png,1,manual_verify,Test_data_manual_verify.db,1339_No.4_12116_IL20_50ms_3.tif,20,20,1,1,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1447,296,1495,344
class1/manual_verify__1339_No.4_12116_IL20_50ms_4.tif__roi0030__rec000150.png,1,manual_verify,Test_data_manual_verify.db,1339_No.4_12116_IL20_50ms_4.tif,150,30,1,1,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,798,1403,846,1451
class1/manual_verify__1339_No.4_12116_IL20_50ms_3.tif__roi0027__rec000027.png,1,manual_verify,Test_data_manual_verify.db,1339_No.4_12116_IL20_50ms_3.tif,27,27,1,1,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,829,1344,877,1392
class1/manual_verify__1339_No.4_12116_IL20_50ms_3.tif__roi0041__rec000041.png,1,manual_verify,Test_data_manual_verify.db,1339_No.4_12116_IL20_50ms_3.tif,41,41,1,1,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,2386,1638,2434,1686
class1/manual_verify__1339_No.4_12116_IL20_50ms_3.tif__roi0116__rec000116.png,1,manual_verify,Test_data_manual_verify.db,1339_No.4_12116_IL20_50ms_3.tif,116,116,1,1,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1074,0,1122,48
class1/manual_verify__1339_No.4_12116_IL20_50ms_3.tif__roi0062__rec000062.png,1,manual_verify,Test_data_manual_verify.db,1339_No.4_12116_IL20_50ms_3.tif,62,62,1,1,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,2131,399,2179,447
class1/manual_verify__1339_No.4_12116_IL20_50ms_3.tif__roi0049__rec000049.png,1,manual_verify,Test_data_manual_verify.db,1339_No.4_12116_IL20_50ms_3.tif,49,49,1,1,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,718,325,766,373
class1/manual_verify__1339_No.4_12116_IL20_50ms_4.tif__roi0028__rec000148.png,1,manual_verify,Test_data_manual_verify.db,1339_No.4_12116_IL20_50ms_4.tif,148,28,1,1,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1278,593,1326,641
class1/manual_verify__1339_No.4_12116_IL20_50ms_3.tif__roi0076__rec000076.png,1,manual_verify,Test_data_manual_verify.db,1339_No.4_12116_IL20_50ms_3.tif,76,76,1,1,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,2573,1428,2621,1476
class2/manual_verify__EXP385_113_3CMOS_IL5_50ms_1.tif__roi0026__rec001155.png,2,manual_verify,Test_data_manual_verify.db,EXP385_113_3CMOS_IL5_50ms_1.tif,1155,26,2,2,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,504,1704,552,1752
class2/manual_verify__EXP385_113_3CMOS_IL5_50ms_1.tif__roi0036__rec001165.png,2,manual_verify,Test_data_manual_verify.db,EXP385_113_3CMOS_IL5_50ms_1.tif,1165,36,2,2,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1442,932,1490,980
class2/manual_verify__EXP385_113_3CMOS_IL5_50ms_10.tif__roi0036__rec001377.png,2,manual_verify,Test_data_manual_verify.db,EXP385_113_3CMOS_IL5_50ms_10.tif,1377,36,2,2,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,145,254,193,302
class2/manual_verify__EXP385_113_3CMOS_IL5_50ms_10.tif__roi0010__rec001351.png,2,manual_verify,Test_data_manual_verify.db,EXP385_113_3CMOS_IL5_50ms_10.tif,1351,10,2,2,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,2504,566,2552,614
class2/manual_verify__1339_No.4_12116_IL20_50ms_3.tif__roi0071__rec000071.png,2,manual_verify,Test_data_manual_verify.db,1339_No.4_12116_IL20_50ms_3.tif,71,71,2,2,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1239,774,1287,822
class2/manual_verify__EXP385_113_3CMOS_IL5_50ms_1.tif__roi0038__rec001167.png,2,manual_verify,Test_data_manual_verify.db,EXP385_113_3CMOS_IL5_50ms_1.tif,1167,38,2,2,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1722,76,1770,124
class2/manual_verify__EXP385_113_3CMOS_IL5_50ms_1.tif__roi0011__rec001140.png,2,manual_verify,Test_data_manual_verify.db,EXP385_113_3CMOS_IL5_50ms_1.tif,1140,11,2,2,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,703,980,751,1028
class2/manual_verify__EXP385_113_3CMOS_IL5_50ms_1.tif__roi0039__rec001168.png,2,manual_verify,Test_data_manual_verify.db,EXP385_113_3CMOS_IL5_50ms_1.tif,1168,39,2,2,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,335,1372,383,1420
class2/manual_verify__EXP385_113_3CMOS_IL5_50ms_10.tif__roi0058__rec001399.png,2,manual_verify,Test_data_manual_verify.db,EXP385_113_3CMOS_IL5_50ms_10.tif,1399,58,2,2,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,2347,895,2395,943
class2/manual_verify__EXP385_113_3CMOS_IL5_50ms_10.tif__roi0078__rec001419.png,2,manual_verify,Test_data_manual_verify.db,EXP385_113_3CMOS_IL5_50ms_10.tif,1419,78,2,2,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,2348,11,2396,59
class2/manual_verify__EXP385_113_3CMOS_IL5_50ms_10.tif__roi0055__rec001396.png,2,manual_verify,Test_data_manual_verify.db,EXP385_113_3CMOS_IL5_50ms_10.tif,1396,55,2,2,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1871,335,1919,383
class2/manual_verify__1339_No.4_12116_IL5_50ms_15.tif__roi0035__rec000659.png,2,manual_verify,Test_data_manual_verify.db,1339_No.4_12116_IL5_50ms_15.tif,659,35,2,2,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,2171,1459,2219,1507
class2/manual_verify__EXP385_113_3CMOS_IL5_50ms_1.tif__roi0019__rec001148.png,2,manual_verify,Test_data_manual_verify.db,EXP385_113_3CMOS_IL5_50ms_1.tif,1148,19,2,2,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1430,256,1478,304
class2/manual_verify__EXP385_113_3CMOS_IL5_50ms_1.tif__roi0063__rec001192.png,2,manual_verify,Test_data_manual_verify.db,EXP385_113_3CMOS_IL5_50ms_1.tif,1192,63,2,2,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1417,1423,1465,1471
class2/manual_verify__1339_No.4_12116_IL5_50ms_14.tif__roi0011__rec000624.png,2,manual_verify,Test_data_manual_verify.db,1339_No.4_12116_IL5_50ms_14.tif,624,11,2,2,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1341,1081,1389,1129
class2/manual_verify__EXP385_113_3CMOS_IL5_50ms_1.tif__roi0025__rec001154.png,2,manual_verify,Test_data_manual_verify.db,EXP385_113_3CMOS_IL5_50ms_1.tif,1154,25,2,2,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1284,992,1332,1040
class2/manual_verify__1339_No.4_12116_IL5_50ms_14.tif__roi0006__rec000619.png,2,manual_verify,Test_data_manual_verify.db,1339_No.4_12116_IL5_50ms_14.tif,619,6,2,2,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,363,1241,411,1289
class2/manual_verify__EXP385_113_3CMOS_IL5_50ms_10.tif__roi0063__rec001404.png,2,manual_verify,Test_data_manual_verify.db,EXP385_113_3CMOS_IL5_50ms_10.tif,1404,63,2,2,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,197,718,245,766
class2/manual_verify__EXP385_113_3CMOS_IL5_50ms_10.tif__roi0026__rec001367.png,2,manual_verify,Test_data_manual_verify.db,EXP385_113_3CMOS_IL5_50ms_10.tif,1367,26,2,2,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1604,420,1652,468
class2/manual_verify__EXP385_113_3CMOS_IL5_50ms_1.tif__roi0018__rec001147.png,2,manual_verify,Test_data_manual_verify.db,EXP385_113_3CMOS_IL5_50ms_1.tif,1147,18,2,2,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1306,1289,1354,1337
class2/manual_verify__AM_45_74A_1R1_3CMOS_IL17_50ms.tif__roi0007__rec001058.png,2,manual_verify,Test_data_manual_verify.db,AM_45_74A_1R1_3CMOS_IL17_50ms.tif,1058,7,2,2,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,372,1696,420,1744
class2/manual_verify__1339_No.4_12116_IL20_50ms_4.tif__roi0123__rec000243.png,2,manual_verify,Test_data_manual_verify.db,1339_No.4_12116_IL20_50ms_4.tif,243,123,2,2,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,774,1069,822,1117
class3/manual_verify__AM_45_74A_1R1_3CMOS_IL17_50ms.tif__roi0016__rec001067.png,3,manual_verify,Test_data_manual_verify.db,AM_45_74A_1R1_3CMOS_IL17_50ms.tif,1067,16,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1064,1742,1112,1790
class3/manual_verify__AM_45_74A_1R1_3CMOS_IL17_50ms.tif__roi0014__rec001065.png,3,manual_verify,Test_data_manual_verify.db,AM_45_74A_1R1_3CMOS_IL17_50ms.tif,1065,14,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1164,1556,1212,1604
class3/manual_verify__1339_No.4_12116_IL20_50ms_3.tif__roi0088__rec000088.png,3,manual_verify,Test_data_manual_verify.db,1339_No.4_12116_IL20_50ms_3.tif,88,88,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,2089,4,2137,52
class3/manual_verify__1339_No.4_12116_IL20_50ms_3.tif__roi0107__rec000107.png,3,manual_verify,Test_data_manual_verify.db,1339_No.4_12116_IL20_50ms_3.tif,107,107,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1276,128,1324,176
class3/manual_verify__1339_No.4_12116_IL20_50ms_5.tif__roi0159__rec000487.png,3,manual_verify,Test_data_manual_verify.db,1339_No.4_12116_IL20_50ms_5.tif,487,159,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1361,399,1409,447
class3/manual_verify__1339_No.4_12116_IL20_50ms_5.tif__roi0124__rec000452.png,3,manual_verify,Test_data_manual_verify.db,1339_No.4_12116_IL20_50ms_5.tif,452,124,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,0,806,48,854
class3/manual_verify__1339_No.4_12116_IL5_50ms_2.tif__roi0117__rec000778.png,3,manual_verify,Test_data_manual_verify.db,1339_No.4_12116_IL5_50ms_2.tif,778,117,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,2738,1414,2786,1462
class3/manual_verify__1339_No.4_12116_IL20_50ms_4.tif__roi0115__rec000235.png,3,manual_verify,Test_data_manual_verify.db,1339_No.4_12116_IL20_50ms_4.tif,235,115,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1177,0,1225,48
class3/manual_verify__1339_No.4_12116_IL5_50ms_3.tif__roi0079__rec000871.png,3,manual_verify,Test_data_manual_verify.db,1339_No.4_12116_IL5_50ms_3.tif,871,79,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,846,1005,894,1053
class3/manual_verify__1339_No.4_12116_IL5_50ms_1.tif__roi0104__rec000597.png,3,manual_verify,Test_data_manual_verify.db,1339_No.4_12116_IL5_50ms_1.tif,597,104,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,185,577,233,625
class3/manual_verify__AM_45_74A_1R1_3CMOS_IL17_50ms.tif__roi0017__rec001068.png,3,manual_verify,Test_data_manual_verify.db,AM_45_74A_1R1_3CMOS_IL17_50ms.tif,1068,17,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,2774,1300,2822,1348
class3/manual_verify__1339_No.4_12116_IL20_50ms_4.tif__roi0189__rec000309.png,3,manual_verify,Test_data_manual_verify.db,1339_No.4_12116_IL20_50ms_4.tif,309,189,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,474,801,522,849
class3/manual_verify__1339_No.4_12116_IL20_50ms_3.tif__roi0115__rec000115.png,3,manual_verify,Test_data_manual_verify.db,1339_No.4_12116_IL20_50ms_3.tif,115,115,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1068,117,1116,165
class3/manual_verify__1339_No.4_12116_IL5_50ms_4.tif__roi0152__rec001030.png,3,manual_verify,Test_data_manual_verify.db,1339_No.4_12116_IL5_50ms_4.tif,1030,152,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1230,1490,1278,1538
class3/manual_verify__1339_No.4_12116_IL20_50ms_3.tif__roi0120__rec000120.png,3,manual_verify,Test_data_manual_verify.db,1339_No.4_12116_IL20_50ms_3.tif,120,120,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1739,218,1787,266
class3/manual_verify__AM_45_74A_1R1_3CMOS_IL17_50ms.tif__roi0015__rec001066.png,3,manual_verify,Test_data_manual_verify.db,AM_45_74A_1R1_3CMOS_IL17_50ms.tif,1066,15,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,2784,1615,2832,1663
class3/manual_verify__AM_45_74A_1R1_3CMOS_IL17_50ms.tif__roi0013__rec001064.png,3,manual_verify,Test_data_manual_verify.db,AM_45_74A_1R1_3CMOS_IL17_50ms.tif,1064,13,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1182,1742,1230,1790
class3/manual_verify__1339_No.4_12116_IL5_50ms_3.tif__roi0085__rec000877.png,3,manual_verify,Test_data_manual_verify.db,1339_No.4_12116_IL5_50ms_3.tif,877,85,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1905,1752,1953,1800
class3/manual_verify__AM_45_74A_1R1_3CMOS_IL17_50ms.tif__roi0010__rec001061.png,3,manual_verify,Test_data_manual_verify.db,AM_45_74A_1R1_3CMOS_IL17_50ms.tif,1061,10,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,971,1409,1019,1457
class3/manual_verify__1339_No.4_12116_IL20_50ms_3.tif__roi0092__rec000092.png,3,manual_verify,Test_data_manual_verify.db,1339_No.4_12116_IL20_50ms_3.tif,92,92,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1631,133,1679,181
class3/manual_verify__1339_No.4_12116_IL20_50ms_4.tif__roi0198__rec000318.png,3,manual_verify,Test_data_manual_verify.db,1339_No.4_12116_IL20_50ms_4.tif,318,198,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1001,879,1049,927
class3/manual_verify__1339_No.4_12116_IL5_50ms_4.tif__roi0144__rec001022.png,3,manual_verify,Test_data_manual_verify.db,1339_No.4_12116_IL5_50ms_4.tif,1022,144,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,0,175,48,223
