relative_path,label,source_folder,db_name,image_filename,record_id,roi_id,manual_label,ai_label,ai_model_name,manual_added,image_width_px,image_height_px,roi_start_x,roi_start_y,roi_end_x,roi_end_y
class1/record_000150.png,1,Test_data,Test_data_bulk.db,1339_No.4_12116_IL20_50ms_4.tif,150,30,1,1,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,798,1403,846,1451
class1/record_001629.png,1,Test_data,Test_data_bulk.db,KY11E06_13_22-24cm_3CMOS_IL17_50ms.tif,1629,18,1,1,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1251,1717,1299,1765
class1/record_000711.png,1,Test_data,Test_data_bulk.db,1339_No.4_12116_IL5_50ms_2.tif,711,50,1,1,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,480,1016,528,1064
class1/record_000846.png,1,Test_data,Test_data_bulk.db,1339_No.4_12116_IL5_50ms_3.tif,846,54,1,1,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1840,508,1888,556
class1/record_000467.png,1,Test_data,Test_data_bulk.db,1339_No.4_12116_IL20_50ms_5.tif,467,139,1,1,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,433,1690,481,1738
class1/record_002678.png,1,Test_data,Test_data_bulk.db,U28_1428_A2SH2_10_3CMOS_IL20_50ms_20.tif,2678,5,1,1,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1534,561,1582,609
class1/record_000187.png,1,Test_data,Test_data_bulk.db,1339_No.4_12116_IL20_50ms_4.tif,187,67,1,1,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1209,318,1257,366
class1/record_000027.png,1,Test_data,Test_data_bulk.db,1339_No.4_12116_IL20_50ms_3.tif,27,27,1,1,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,829,1344,877,1392
class1/record_001865.png,1,Test_data,Test_data_bulk.db,SPG(32)_NEG1_3CMOS_IL20_50ms_32.tif,1865,45,1,1,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,831,1379,879,1427
class1/record_000297.png,1,Test_data,Test_data_bulk.db,1339_No.4_12116_IL20_50ms_4.tif,297,177,1,1,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1251,1429,1299,1477
class1/record_000280.png,1,Test_data,Test_data_bulk.db,1339_No.4_12116_IL20_50ms_4.tif,280,160,1,1,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,2188,580,2236,628
class1/record_000477.png,1,Test_data,Test_data_bulk.db,1339_No.4_12116_IL20_50ms_5.tif,477,149,1,1,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,928,865,976,913
class1/record_001653.png,1,Test_data,Test_data_bulk.db,KY11E06_13_22-24cm_3CMOS_IL17_50ms.tif,1653,42,1,1,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,2832,725,2880,773
class1/record_000474.png,1,Test_data,Test_data_bulk.db,1339_No.4_12116_IL20_50ms_5.tif,474,146,1,1,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1633,1707,1681,1755
class1/record_002115.png,1,Test_data,Test_data_bulk.db,SPG(33)_NEG1_3CMOS_IL10_50ms_9.tif,2115,111,1,1,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1364,1091,1412,1139
class1/record_001142.png,1,Test_data,Test_data_bulk.db,EXP385_113_3CMOS_IL5_50ms_1.tif,1142,13,1,1,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,842,1039,890,1087
class1/record_000322.png,1,Test_data,Test_data_bulk.db,1339_No.4_12116_IL20_50ms_4.tif,322,202,1,1,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1437,602,1485,650
class1/record_001613.png,1,Test_data,Test_data_bulk.db,KY11E06_13_22-24cm_3CMOS_IL17_50ms.tif,1613,2,1,1,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1402,1659,1450,1707
class1/record_002114.png,1,Test_data,Test_data_bulk.db,SPG(33)_NEG1_3CMOS_IL10_50ms_9.tif,2114,110,1,1,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,970,1174,1018,1222
class1/record_000062.png,1,Test_data,Test_data_bulk.db,1339_No.4_12116_IL20_50ms_3.tif,62,62,1,1,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,2131,399,2179,447
class1/record_001649.png,1,Test_data,Test_data_bulk.db,KY11E06_13_22-24cm_3CMOS_IL17_50ms.tif,1649,38,1,1,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,721,1595,769,1643
class1/record_000893.png,1,Test_data,Test_data_bulk.db,1339_No.4_12116_IL5_50ms_4.tif,893,15,1,1,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,863,192,911,240
class1/record_000943.png,1,Test_data,Test_data_bulk.db,1339_No.4_12116_IL5_50ms_4.tif,943,65,1,1,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,411,1278,459,1326
class1/record_000436.png,1,Test_data,Test_data_bulk.db,1339_No.4_12116_IL20_50ms_5.tif,436,108,1,1,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1500,1089,1548,1137
class1/record_002314.png,1,Test_data,Test_data_bulk.db,SPG_cell_SPG(32)_3CMOS_IL20_50ms_14.tif,2314,80,1,1,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,2425,1135,2473,1183
class1/record_000986.png,1,Test_data,Test_data_bulk.db,1339_No.4_12116_IL5_50ms_4.tif,986,108,1,1,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,838,1654,886,1702
class1/record_000796.png,1,Test_data,Test_data_bulk.db,1339_No.4_12116_IL5_50ms_3.tif,796,4,1,1,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1762,1177,1810,1225
class2/record_000659.png,2,Test_data,Test_data_bulk.db,1339_No.4_12116_IL5_50ms_15.tif,659,35,2,2,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,2171,1459,2219,1507
class2/record_001457.png,2,Test_data,Test_data_bulk.db,EXP385_113_3CMOS_IL5_50ms_10.tif,1457,116,2,2,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,2395,647,2443,695
class2/record_000243.png,2,Test_data,Test_data_bulk.db,1339_No.4_12116_IL20_50ms_4.tif,243,123,2,2,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,774,1069,822,1117
class2/record_001148.png,2,Test_data,Test_data_bulk.db,EXP385_113_3CMOS_IL5_50ms_1.tif,1148,19,2,2,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1430,256,1478,304
class2/record_002402.png,2,Test_data,Test_data_bulk.db,SPG_cell_SPG(32)_3CMOS_IL20_50ms_15.tif,2402,86,2,2,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1981,215,2029,263
class2/record_001639.png,2,Test_data,Test_data_bulk.db,KY11E06_13_22-24cm_3CMOS_IL17_50ms.tif,1639,28,2,2,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,228,1053,276,1101
class2/record_001154.png,2,Test_data,Test_data_bulk.db,EXP385_113_3CMOS_IL5_50ms_1.tif,1154,25,2,2,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1284,992,1332,1040
class2/record_001192.png,2,Test_data,Test_data_bulk.db,EXP385_113_3CMOS_IL5_50ms_1.tif,1192,63,2,2,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1417,1423,1465,1471
class2/record_001367.png,2,Test_data,Test_data_bulk.db,EXP385_113_3CMOS_IL5_50ms_10.tif,1367,26,2,2,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1604,420,1652,468
class2/record_001147.png,2,Test_data,Test_data_bulk.db,EXP385_113_3CMOS_IL5_50ms_1.tif,1147,18,2,2,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1306,1289,1354,1337
class2/record_001597.png,2,Test_data,Test_data_bulk.db,KY11E06_12_20-22cm_3CMOS_IL18_50ms.tif,1597,1,2,2,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,426,255,474,303
class2/record_001377.png,2,Test_data,Test_data_bulk.db,EXP385_113_3CMOS_IL5_50ms_10.tif,1377,36,2,2,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,145,254,193,302
class2/record_001204.png,2,Test_data,Test_data_bulk.db,EXP385_113_3CMOS_IL5_50ms_1.tif,1204,75,2,2,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,2349,107,2397,155
class2/record_002211.png,2,Test_data,Test_data_bulk.db,SPG_cell_SPG(32)_3CMOS_IL20_50ms_12.tif,2211,95,2,2,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,256,96,304,144
class2/record_002279.png,2,Test_data,Test_data_bulk.db,SPG_cell_SPG(32)_3CMOS_IL20_50ms_14.tif,2279,45,2,2,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1378,68,1426,116
class2/record_000071.png,2,Test_data,Test_data_bulk.db,1339_No.4_12116_IL20_50ms_3.tif,71,71,2,2,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1239,774,1287,822
class2/record_001058.png,2,Test_data,Test_data_bulk.db,AM_45_74A_1R1_3CMOS_IL17_50ms.tif,1058,7,2,2,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,372,1696,420,1744
class2/record_002220.png,2,Test_data,Test_data_bulk.db,SPG_cell_SPG(32)_3CMOS_IL20_50ms_12.tif,2220,104,2,2,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,325,204,373,252
class2/record_002395.png,2,Test_data,Test_data_bulk.db,SPG_cell_SPG(32)_3CMOS_IL20_50ms_15.tif,2395,79,2,2,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,2119,167,2167,215
class2/record_000377.png,2,Test_data,Test_data_bulk.db,1339_No.4_12116_IL20_50ms_5.tif,377,49,2,2,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1638,416,1686,464
class2/record_001399.png,2,Test_data,Test_data_bulk.db,EXP385_113_3CMOS_IL5_50ms_10.tif,1399,58,2,2,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,2347,895,2395,943
class2/record_001351.png,2,Test_data,Test_data_bulk.db,EXP385_113_3CMOS_IL5_50ms_10.tif,1351,10,2,2,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,2504,566,2552,614
class2/record_001813.png,2,Test_data,Test_data_bulk.db,Mud_volcano_cell_SPG(32)_3CMOS_IL20_50ms_22.tif,1813,36,2,2,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,352,1190,400,1238
class2/record_001600.png,2,Test_data,Test_data_bulk.db,KY11E06_12_20-22cm_3CMOS_IL18_50ms.tif,1600,4,2,2,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,2057,948,2105,996
class2/record_001155.png,2,Test_data,Test_data_bulk.db,EXP385_113_3CMOS_IL5_50ms_1.tif,1155,26,2,2,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,504,1704,552,1752
class2/record_001167.png,2,Test_data,Test_data_bulk.db,EXP385_113_3CMOS_IL5_50ms_1.tif,1167,38,2,2,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1722,76,1770,124
class2/record_001667.png,2,Test_data,Test_data_bulk.db,KY11E06_13_22-24cm_3CMOS_IL17_50ms.tif,1667,56,2,2,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1318,825,1366,873
class2/record_001642.png,2,Test_data,Test_data_bulk.db,KY11E06_13_22-24cm_3CMOS_IL17_50ms.tif,1642,31,2,2,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,110,835,158,883
class3/record_001178.png,3,Test_data,Test_data_bulk.db,EXP385_113_3CMOS_IL5_50ms_1.tif,1178,49,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1606,228,1654,276
class3/record_001255.png,3,Test_data,Test_data_bulk.db,EXP385_113_3CMOS_IL5_50ms_1.tif,1255,126,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1925,1541,1973,1589
class3/record_002692.png,3,Test_data,Test_data_bulk.db,U28_1428_A2SH2_10_3CMOS_IL20_50ms_6.tif,2692,1,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1572,0,1620,48
class3/record_001093.png,3,Test_data,Test_data_bulk.db,AM_45_74A_1R1_3CMOS_IL18_50ms.tif,1093,25,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,356,1238,404,1286
class3/record_001354.png,3,Test_data,Test_data_bulk.db,EXP385_113_3CMOS_IL5_50ms_10.tif,1354,13,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1953,0,2001,48
class3/record_001572.png,3,Test_data,Test_data_bulk.db,EXP385_113_3CMOS_IL5_50ms_10.tif,1572,231,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1349,1232,1397,1280
class3/record_001548.png,3,Test_data,Test_data_bulk.db,EXP385_113_3CMOS_IL5_50ms_10.tif,1548,207,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1930,898,1978,946
class3/record_001097.png,3,Test_data,Test_data_bulk.db,AM_45_74A_1R1_3CMOS_IL18_50ms.tif,1097,29,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,323,1405,371,1453
class3/record_002650.png,3,Test_data,Test_data_bulk.db,U28_1428_A2SH2_10_3CMOS_IL20_50ms_11.tif,2650,2,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1009,45,1057,93
class3/record_001311.png,3,Test_data,Test_data_bulk.db,EXP385_113_3CMOS_IL5_50ms_1.tif,1311,182,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,2009,605,2057,653
class3/record_002702.png,3,Test_data,Test_data_bulk.db,U28_1428_A2SH2_10_3CMOS_IL20_50ms_7.tif,2702,3,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,151,1270,199,1318
class3/record_001452.png,3,Test_data,Test_data_bulk.db,EXP385_113_3CMOS_IL5_50ms_10.tif,1452,111,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,2553,525,2601,573
class3/record_001571.png,3,Test_data,Test_data_bulk.db,EXP385_113_3CMOS_IL5_50ms_10.tif,1571,230,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,319,1203,367,1251
class3/record_001194.png,3,Test_data,Test_data_bulk.db,EXP385_113_3CMOS_IL5_50ms_1.tif,1194,65,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1044,380,1092,428
class3/record_001504.png,3,Test_data,Test_data_bulk.db,EXP385_113_3CMOS_IL5_50ms_10.tif,1504,163,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,609,1209,657,1257
class3/record_000871.png,3,Test_data,Test_data_bulk.db,1339_No.4_12116_IL5_50ms_3.tif,871,79,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,846,1005,894,1053
class3/record_001423.png,3,Test_data,Test_data_bulk.db,EXP385_113_3CMOS_IL5_50ms_10.tif,1423,82,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,680,890,728,938
class3/record_001524.png,3,Test_data,Test_data_bulk.db,EXP385_113_3CMOS_IL5_50ms_10.tif,1524,183,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,642,86,690,134
class3/record_001221.png,3,Test_data,Test_data_bulk.db,EXP385_113_3CMOS_IL5_50ms_1.tif,1221,92,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,2404,665,2452,713
class3/record_001501.png,3,Test_data,Test_data_bulk.db,EXP385_113_3CMOS_IL5_50ms_10.tif,1501,160,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1187,912,1235,960
class3/record_002645.png,3,Test_data,Test_data_bulk.db,U28_1428_A2SH2_10_3CMOS_IL20_50ms_10.tif,2645,1,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,79,417,127,465
class3/record_002667.png,3,Test_data,Test_data_bulk.db,U28_1428_A2SH2_10_3CMOS_IL20_50ms_17.tif,2667,1,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,507,242,555,290
class3/record_001319.png,3,Test_data,Test_data_bulk.db,EXP385_113_3CMOS_IL5_50ms_1.tif,1319,190,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,2672,1555,2720,1603
class3/record_001521.png,3,Test_data,Test_data_bulk.db,EXP385_113_3CMOS_IL5_50ms_10.tif,1521,180,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,39,1310,87,1358
class3/record_001677.png,3,Test_data,Test_data_bulk.db,KY11E06_13_22-24cm_3CMOS_IL17_50ms.tif,1677,66,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,989,0,1037,48
class3/record_001268.png,3,Test_data,Test_data_bulk.db,EXP385_113_3CMOS_IL5_50ms_1.tif,1268,139,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1316,954,1364,1002
class3/record_001199.png,3,Test_data,Test_data_bulk.db,EXP385_113_3CMOS_IL5_50ms_1.tif,1199,70,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1504,326,1552,374
class3/record_002665.png,3,Test_data,Test_data_bulk.db,U28_1428_A2SH2_10_3CMOS_IL20_50ms_15.tif,2665,1,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1756,1039,1804,1087
